admcd	admnm	lon	lat
4783025300	경상북도 고령군 대가야읍	128.262	35.731
4783031000	경상북도 고령군 덕곡면	128.205	35.786
4783032000	경상북도 고령군 운수면	128.291	35.783
4783033000	경상북도 고령군 성산면	128.36	35.759
4783034000	경상북도 고령군 다산면	128.425	35.816
4783035000	경상북도 고령군 개진면	128.399	35.706
4783036000	경상북도 고령군 우곡면	128.338	35.659
4783037000	경상북도 고령군 쌍림면	128.24	35.689
4784000000	경상북도 성주군	128.229	35.916
4784025000	경상북도 성주군 성주읍	128.282	35.92
4784031000	경상북도 성주군 선남면	128.356	35.903
4784032000	경상북도 성주군 용암면	128.318	35.841
4784033000	경상북도 성주군 수륜면	128.2	35.833
4784034000	경상북도 성주군 가천면	128.131	35.869
4784035000	경상북도 성주군 금수면	128.131	35.919
4784035500	경상북도 성주군 금수강산면	128.131	35.919
4784036000	경상북도 성주군 대가면	128.208	35.903
4784037000	경상북도 성주군 벽진면	128.19	35.976
4784038000	경상북도 성주군 초전면	128.25	35.998
4784039000	경상북도 성주군 월항면	128.302	35.974
4785000000	경상북도 칠곡군	128.464	36.004
4785025000	경상북도 칠곡군 왜관읍	128.412	35.956
4785025300	경상북도 칠곡군 북삼읍	128.347	36.06
4785025600	경상북도 칠곡군 석적읍	128.446	36.05
4785031000	경상북도 칠곡군 지천면	128.483	35.966
4785032000	경상북도 칠곡군 동명면	128.562	36.005
4785033000	경상북도 칠곡군 가산면	128.516	36.075
4785034000	경상북도 칠곡군 석적면	128.446	36.05
4785035000	경상북도 칠곡군 북삼면	128.347	36.06
4785036000	경상북도 칠곡군 약목면	128.357	36.026
4785037000	경상북도 칠곡군 기산면	128.36	35.979
4790000000	경상북도 예천군	128.473	36.652
4790025000	경상북도 예천군 예천읍	128.449	36.662
4790025300	경상북도 예천군 호명읍	128.476	36.609
4790031000	경상북도 예천군 용문면	128.406	36.707
4790032000	경상북도 예천군 상리면	128.422	36.797
4790033000	경상북도 예천군 하리면	128.437	36.746
4790034000	경상북도 예천군 감천면	128.521	36.731
4790035000	경상북도 예천군 보문면	128.545	36.681
4790036000	경상북도 예천군 호명면	128.476	36.609
4790037000	경상북도 예천군 유천면	128.377	36.653
4790038000	경상북도 예천군 용궁면	128.296	36.61
4790039000	경상북도 예천군 개포면	128.369	36.612
4790040000	경상북도 예천군 지보면	128.388	36.549
4790041000	경상북도 예천군 풍양면	128.304	36.511
4790042000	경상북도 예천군 효자면	128.422	36.797
4790043000	경상북도 예천군 은풍면	128.437	36.746
4792000000	경상북도 봉화군	128.902	36.923
4792025000	경상북도 봉화군 봉화읍	128.705	36.889
4792031000	경상북도 봉화군 물야면	128.747	36.975
4792032000	경상북도 봉화군 봉성면	128.81	36.912
4792033000	경상북도 봉화군 법전면	128.909	36.908
4792034000	경상북도 봉화군 춘양면	128.839	37.002
4792035000	경상북도 봉화군 소천면	129.02	36.956
4792036000	경상북도 봉화군 재산면	129.0	36.813
4792037000	경상북도 봉화군 명호면	128.885	36.834
4792038000	경상북도 봉화군 상운면	128.784	36.84
4792039000	경상북도 봉화군 석포면	129.065	37.045
4793000000	경상북도 울진군	129.284	36.895
4793025000	경상북도 울진군 울진읍	129.356	37.001
4793025300	경상북도 울진군 평해읍	129.447	36.726
4793031000	경상북도 울진군 북면	129.311	37.07
4793031500	경상북도 울진군 북면하당출장소	129.322	37.04
4793032000	경상북도 울진군 서면	129.208	36.947
4793033000	경상북도 울진군 근남면	129.342	36.942
4793034000	경상북도 울진군 원남면	129.355	36.863
4793035000	경상북도 울진군 기성면	129.406	36.809
4793036000	경상북도 울진군 온정면	129.356	36.718
4793037000	경상북도 울진군 죽변면	129.389	37.055
4793038000	경상북도 울진군 후포면	129.421	36.675
4793039000	경상북도 울진군 금강송면	129.208	36.947
4793040000	경상북도 울진군 매화면	129.355	36.863
4794000000	경상북도 울릉군	130.857	37.505
4794025000	경상북도 울릉군 울릉읍	130.888	37.495
4794031000	경상북도 울릉군 서면	130.831	37.493
4794031500	경상북도 울릉군 서면태하출장소	130.801	37.512
4794032000	경상북도 울릉군 북면	130.857	37.527
4800000000	경상남도	128.174	35.394
4811000000	경상남도 창원시	128.671	35.22
4811025000	경상남도 창원시 동읍	128.669	35.311
4811032000	경상남도 창원시 북면	128.605	35.333
4811033000	경상남도 창원시 대산면	128.725	35.345
4811052500	경상남도 창원시 의창동	128.611	35.264
4811054000	경상남도 창원시 팔룡동	128.629	35.238
4811054500	경상남도 창원시 명곡동	128.643	35.252
4811055700	경상남도 창원시 봉림동	128.681	35.248
4811057500	경상남도 창원시 반송동	128.669	35.239
4811060500	경상남도 창원시 용지동	128.685	35.231
4811061600	경상남도 창원시 사파동	128.707	35.219
4811061800	경상남도 창원시 상남동	128.686	35.219
4811062000	경상남도 창원시 중앙동	128.668	35.219
4811063000	경상남도 창원시 가음정동	128.694	35.208
4811065000	경상남도 창원시 성주동	128.714	35.187
4811067500	경상남도 창원시 웅남동	128.636	35.184
4812100000	경상남도 창원시 의창구	128.636	35.304
4812125000	경상남도 창원시 의창구 동읍	128.669	35.311
4812131000	경상남도 창원시 의창구 북면	128.605	35.333
4812132000	경상남도 창원시 의창구 대산면	128.725	35.345
4812151000	경상남도 창원시 의창구 의창동	128.611	35.264
4812152000	경상남도 창원시 의창구 팔룡동	128.629	35.238
4812153000	경상남도 창원시 의창구 명곡동	128.643	35.252
4812154000	경상남도 창원시 의창구 봉림동	128.681	35.248
4812155000	경상남도 창원시 의창구 용지동	128.685	35.231
4812300000	경상남도 창원시 성산구	128.671	35.196
4812351000	경상남도 창원시 성산구 반송동	128.669	35.239
4812351500	경상남도 창원시 성산구 용지동	128.685	35.231
4812352000	경상남도 창원시 성산구 중앙동	128.668	35.219
4812353000	경상남도 창원시 성산구 상남동	128.686	35.219
4812354000	경상남도 창원시 성산구 사파동	128.707	35.219
4812355000	경상남도 창원시 성산구 가음정동	128.694	35.208
4812356000	경상남도 창원시 성산구 성주동	128.714	35.187
4812357000	경상남도 창원시 성산구 웅남동	128.636	35.184
4812500000	경상남도 창원시 마산합포구	128.467	35.137
4812531000	경상남도 창원시 마산합포구 구산면	128.585	35.095
4812532000	경상남도 창원시 마산합포구 진동면	128.516	35.138
4812533000	경상남도 창원시 마산합포구 진북면	128.46	35.149
4812534000	경상남도 창원시 마산합포구 진전면	128.384	35.131
4812551000	경상남도 창원시 마산합포구 현동	128.552	35.158
4812552000	경상남도 창원시 마산합포구 가포동	128.574	35.162
4812553000	경상남도 창원시 마산합포구 월영동	128.558	35.178
4812554000	경상남도 창원시 마산합포구 문화동	128.554	35.187
4812555000	경상남도 창원시 마산합포구 반월동	128.562	35.191
4812556000	경상남도 창원시 마산합포구 중앙동	128.567	35.196
4812556500	경상남도 창원시 마산합포구 반월중앙동	128.565	35.194
4812557000	경상남도 창원시 마산합포구 완월동	128.553	35.199
4812558000	경상남도 창원시 마산합포구 자산동	128.56	35.205
4812559000	경상남도 창원시 마산합포구 동서동	128.573	35.201
4812560000	경상남도 창원시 마산합포구 성호동	128.571	35.208
4812561000	경상남도 창원시 마산합포구 교방동	128.553	35.211
4812562000	경상남도 창원시 마산합포구 노산동	128.573	35.213
4812563000	경상남도 창원시 마산합포구 오동동	128.581	35.207
4812564000	경상남도 창원시 마산합포구 합포동	128.581	35.211
4812565000	경상남도 창원시 마산합포구 산호동	128.584	35.217
4812700000	경상남도 창원시 마산회원구	128.544	35.227
4812725000	경상남도 창원시 마산회원구 내서읍	128.502	35.227
4812751000	경상남도 창원시 마산회원구 회원1동	128.574	35.22
4812752000	경상남도 창원시 마산회원구 회원2동	128.548	35.218
4812753000	경상남도 창원시 마산회원구 석전1동	128.569	35.229
4812754000	경상남도 창원시 마산회원구 석전2동	128.574	35.236
4812754500	경상남도 창원시 마산회원구 석전동	128.573	35.234
4812755000	경상남도 창원시 마산회원구 회성동	128.551	35.243
4812756000	경상남도 창원시 마산회원구 양덕1동	128.59	35.232
4812757000	경상남도 창원시 마산회원구 양덕2동	128.584	35.226
4812758000	경상남도 창원시 마산회원구 합성1동	128.574	35.248
4812759000	경상남도 창원시 마산회원구 합성2동	128.595	35.239
4812760000	경상남도 창원시 마산회원구 구암1동	128.589	35.259
4812761000	경상남도 창원시 마산회원구 구암2동	128.599	35.249
4812762000	경상남도 창원시 마산회원구 봉암동	128.603	35.226
4812900000	경상남도 창원시 진해구	128.768	35.124
4812951000	경상남도 창원시 진해구 중앙동	128.638	35.156
4812952000	경상남도 창원시 진해구 태평동	128.666	35.134
4812953000	경상남도 창원시 진해구 충무동	128.669	35.15
4812954000	경상남도 창원시 진해구 여좌동	128.664	35.167
4812955000	경상남도 창원시 진해구 태백동	128.673	35.16
4812956000	경상남도 창원시 진해구 경화동	128.682	35.161
4812957000	경상남도 창원시 진해구 병암동	128.691	35.158
4812958000	경상남도 창원시 진해구 석동	128.702	35.16
4812959000	경상남도 창원시 진해구 이동	128.698	35.151
4812960000	경상남도 창원시 진해구 자은동	128.723	35.153
4812961000	경상남도 창원시 진해구 덕산동	128.705	35.143
4812962000	경상남도 창원시 진해구 풍호동	128.708	35.12
4812963000	경상남도 창원시 진해구 웅천동	128.743	35.106
4812964000	경상남도 창원시 진해구 웅동1동	128.781	35.134
4812965000	경상남도 창원시 진해구 웅동2동	128.814	35.102
4816000000	경상남도 마산시	128.581	35.216
4816025000	경상남도 마산시 내서읍	128.502	35.227
4816031000	경상남도 마산시 구산면	128.585	35.095
4816032000	경상남도 마산시 진동면	128.516	35.138
4816033000	경상남도 마산시 진북면	128.46	35.149
4816034000	경상남도 마산시 진전면	128.384	35.131
4816051000	경상남도 마산시 현동	128.552	35.158
4816052000	경상남도 마산시 가포동	128.574	35.162
4816053000	경상남도 마산시 월영동	128.558	35.177
4816054000	경상남도 마산시 문화동	128.554	35.187
4816055000	경상남도 마산시 반월동	128.562	35.191
4816056000	경상남도 마산시 중앙동	128.567	35.196
4816057000	경상남도 마산시 완월동	128.553	35.199
4816058000	경상남도 마산시 자산동	128.56	35.205
4816059000	경상남도 마산시 동서동	128.573	35.201
4816060000	경상남도 마산시 성호동	128.571	35.208
4816061000	경상남도 마산시 교방동	128.553	35.211
4816062000	경상남도 마산시 노산동	128.573	35.213
4816063000	경상남도 마산시 오동동	128.581	35.207
4816064000	경상남도 마산시 합포동	128.581	35.211
4816065000	경상남도 마산시 산호동	128.584	35.217
4816066000	경상남도 마산시 회원1동	128.574	35.22
4816067000	경상남도 마산시 회원2동	128.548	35.218
4816068000	경상남도 마산시 석전1동	128.569	35.229
4816069000	경상남도 마산시 석전2동	128.574	35.236
4816070000	경상남도 마산시 회성동	128.551	35.243
4816071000	경상남도 마산시 양덕1동	128.59	35.232
4816072000	경상남도 마산시 양덕2동	128.584	35.226
4816073000	경상남도 마산시 합성1동	128.574	35.248
4816074000	경상남도 마산시 합성2동	128.595	35.239
4816075000	경상남도 마산시 구암1동	128.589	35.259
4816076000	경상남도 마산시 구암2동	128.599	35.249
4816077000	경상남도 마산시 봉암동	128.603	35.226
4817000000	경상남도 진주시	128.127	35.2
4817025000	경상남도 진주시 문산읍	128.173	35.159
4817031000	경상남도 진주시 내동면	128.044	35.14
4817032000	경상남도 진주시 정촌면	128.118	35.125
4817033000	경상남도 진주시 금곡면	128.178	35.098
4817035000	경상남도 진주시 진성면	128.232	35.175
4817036000	경상남도 진주시 일반성면	128.283	35.156
4817037000	경상남도 진주시 이반성면	128.336	35.167
4817038000	경상남도 진주시 사봉면	128.274	35.2
4817039000	경상남도 진주시 지수면	128.272	35.234
4817040000	경상남도 진주시 대곡면	128.162	35.274
4817041000	경상남도 진주시 금산면	128.16	35.21
4817042000	경상남도 진주시 집현면	128.089	35.26
4817043000	경상남도 진주시 미천면	128.12	35.304
4817044000	경상남도 진주시 명석면	128.018	35.254
4817045000	경상남도 진주시 대평면	127.98	35.204
4817046000	경상남도 진주시 수곡면	127.924	35.203
4817051000	경상남도 진주시 망경동	128.083	35.173
4817051500	경상남도 진주시 천전동	128.086	35.176
4817052000	경상남도 진주시 강남동	128.078	35.184
4817053000	경상남도 진주시 칠암동	128.095	35.18
4817054500	경상남도 진주시 성지동	128.078	35.19
4817055500	경상남도 진주시 성북동	128.076	35.192
4817056500	경상남도 진주시 중앙동	128.09	35.196
4817057500	경상남도 진주시 봉안동	128.077	35.195
4817059000	경상남도 진주시 상봉동동	128.077	35.203
4817059500	경상남도 진주시 상봉동	128.072	35.203
4817060000	경상남도 진주시 상봉서동	128.067	35.203
4817061500	경상남도 진주시 봉수동	128.086	35.2
4817064500	경상남도 진주시 옥봉동	128.095	35.194
4817066000	경상남도 진주시 상대1동	128.105	35.185
4817067000	경상남도 진주시 상대2동	128.123	35.183
4817067300	경상남도 진주시 상대동	128.114	35.184
4817067600	경상남도 진주시 하대1동	128.113	35.192
4817067700	경상남도 진주시 하대2동	128.127	35.19
4817067800	경상남도 진주시 하대동	128.114	35.192
4817068000	경상남도 진주시 상평동	128.114	35.173
4817069500	경상남도 진주시 초장동	128.1	35.213
4817071000	경상남도 진주시 평거동	128.062	35.175
4817071500	경상남도 진주시 신안동	128.072	35.184
4817072000	경상남도 진주시 이현동	128.054	35.197
4817073000	경상남도 진주시 판문동	128.039	35.183
4817074000	경상남도 진주시 가호동	128.11	35.159
4817075000	경상남도 진주시 충무공동	128.144	35.177
4819000000	경상남도 진해시	128.768	35.124
4819051500	경상남도 진해시 중앙동	128.637	35.156
4819052500	경상남도 진해시 태평동	128.666	35.134
4819055500	경상남도 진해시 충무동	128.669	35.15
4819057500	경상남도 진해시 여좌동	128.664	35.167
4819060000	경상남도 진해시 태백동	128.673	35.16
4819061500	경상남도 진해시 경화동	128.682	35.161
4819063500	경상남도 진해시 병암동	128.691	35.158
4819064000	경상남도 진해시 석동	128.702	35.16
4819065000	경상남도 진해시 이동	128.698	35.151
4819066000	경상남도 진해시 자은동	128.723	35.153
4819067000	경상남도 진해시 덕산동	128.705	35.143
4819068000	경상남도 진해시 풍호동	128.708	35.12
4819071500	경상남도 진해시 웅천동	128.743	35.106
4819073000	경상남도 진해시 웅동1동	128.781	35.134
4819074000	경상남도 진해시 웅동2동	128.814	35.102
4822000000	경상남도 통영시	128.42	34.869
4822025000	경상남도 통영시 산양읍	128.404	34.802
4822031000	경상남도 통영시 용남면	128.445	34.881
4822033000	경상남도 통영시 도산면	128.377	34.908
4822034000	경상남도 통영시 광도면	128.41	34.92
4822035000	경상남도 통영시 욕지면	128.251	34.632
4822036000	경상남도 통영시 한산면	128.484	34.741
4822037000	경상남도 통영시 사량면	128.232	34.818
4822051000	경상남도 통영시 도천동	128.388	34.846
4822053000	경상남도 통영시 명정동	128.407	34.851
4822055000	경상남도 통영시 중앙동	128.423	34.844
4822059000	경상남도 통영시 정량동	128.438	34.846
4822060000	경상남도 통영시 북신동	128.425	34.854
4822063000	경상남도 통영시 인평동	128.388	34.846
4822065000	경상남도 통영시 미수1동	128.404	34.825
4822066000	경상남도 통영시 미수2동	128.404	34.825
4822066500	경상남도 통영시 미수동	128.404	34.825
4822067000	경상남도 통영시 봉평동	128.426	34.824
4822069500	경상남도 통영시 도남동	128.426	34.824
4822070000	경상남도 통영시 무전동	128.428	34.861
4824000000	경상남도 사천시	128.109	35.038
4824025000	경상남도 사천시 사천읍	128.115	35.092
4824031000	경상남도 사천시 정동면	128.155	35.039
4824032000	경상남도 사천시 사남면	128.119	35.024
4824033000	경상남도 사천시 용현면	128.074	35.021
4824034000	경상남도 사천시 축동면	128.06	35.103
4824035000	경상남도 사천시 곤양면	127.999	35.071
4824036000	경상남도 사천시 곤명면	127.951	35.111
4824037000	경상남도 사천시 서포면	127.97	35.012
4824051000	경상남도 사천시 동서동	128.056	34.939
4824052000	경상남도 사천시 선구동	128.072	34.946
4824053000	경상남도 사천시 동서금동	128.082	34.929
4824055000	경상남도 사천시 벌룡동	128.101	34.96
4824057000	경상남도 사천시 향촌동	128.108	34.944
4824059500	경상남도 사천시 남양동	128.075	34.978
4824088000	경상남도 사천시 늑도출장소	128.038	34.923
4824089000	경상남도 사천시 신수출장소	128.075	34.978
4825000000	경상남도 김해시	128.86	35.274
4825025000	경상남도 김해시 진영읍	128.741	35.288
4825031000	경상남도 김해시 장유면	128.792	35.189
4825032000	경상남도 김해시 주촌면	128.821	35.241
4825033000	경상남도 김해시 진례면	128.758	35.246
4825034000	경상남도 김해시 한림면	128.809	35.316
4825035000	경상남도 김해시 생림면	128.851	35.334
4825036000	경상남도 김해시 상동면	128.927	35.319
4825037000	경상남도 김해시 대동면	128.968	35.267
4825051000	경상남도 김해시 동상동	128.887	35.244
4825052000	경상남도 김해시 회현동	128.877	35.23
4825053000	경상남도 김해시 부원동	128.89	35.223
4825054000	경상남도 김해시 내외동	128.86	35.238
4825055000	경상남도 김해시 북부동	128.87	35.264
4825056500	경상남도 김해시 칠산서부동	128.851	35.2
4825058000	경상남도 김해시 활천동	128.901	35.235
4825059000	경상남도 김해시 삼안동	128.914	35.249
4825060000	경상남도 김해시 불암동	128.924	35.229
4825061000	경상남도 김해시 장유1동	128.815	35.202
4825062000	경상남도 김해시 장유2동	128.783	35.188
4825063000	경상남도 김해시 장유3동	128.811	35.168
4827000000	경상남도 밀양시	128.766	35.496
4827025000	경상남도 밀양시 삼랑진읍	128.858	35.427
4827025100	경상남도 밀양시 삼랑진임천출장소	128.8	35.453
4827025300	경상남도 밀양시 하남읍	128.733	35.386
4827029000	경상남도 밀양시 삼랑진임천출장소	128.8	35.453
4827031000	경상남도 밀양시 부북면	128.725	35.515
4827032000	경상남도 밀양시 상동면	128.785	35.555
4827033000	경상남도 밀양시 산외면	128.82	35.52
4827034000	경상남도 밀양시 산내면	128.938	35.596
4827035000	경상남도 밀양시 단장면	128.914	35.512
4827036000	경상남도 밀양시 상남면	128.765	35.414
4827037000	경상남도 밀양시 초동면	128.681	35.424
4827038000	경상남도 밀양시 무안면	128.642	35.488
4827039000	경상남도 밀양시 청도면	128.632	35.557
4827051000	경상남도 밀양시 내일동	128.803	35.485
4827052000	경상남도 밀양시 내이동	128.745	35.498
4827053000	경상남도 밀양시 삼문동	128.751	35.483
4827054000	경상남도 밀양시 가곡동	128.779	35.473
4827055000	경상남도 밀양시 교동	128.762	35.509
4831000000	경상남도 거제시	128.608	34.872
4831025000	경상남도 거제시 신현읍	128.601	34.895
4831031000	경상남도 거제시 일운면	128.688	34.82
4831032000	경상남도 거제시 동부면	128.618	34.797
4831033000	경상남도 거제시 남부면	128.618	34.739
4831034000	경상남도 거제시 거제면	128.609	34.848
4831035000	경상남도 거제시 둔덕면	128.512	34.85
4831036000	경상남도 거제시 사등면	128.539	34.897
4831036600	경상남도 거제시 사등면가조출장소	128.521	34.957
4831037000	경상남도 거제시 연초면	128.665	34.936
4831038000	경상남도 거제시 하청면	128.635	34.978
4831038500	경상남도 거제시 하청면칠천출장소	128.629	34.981
4831039000	경상남도 거제시 장목면	128.687	34.975
4831039500	경상남도 거제시 장목면외포출장소	128.715	34.943
4831051000	경상남도 거제시 장승포동	128.725	34.872
4831052000	경상남도 거제시 마전동	128.723	34.856
4831053000	경상남도 거제시 능포동	128.734	34.882
4831054000	경상남도 거제시 아주동	128.691	34.868
4831055000	경상남도 거제시 옥포1동	128.687	34.889
4831056000	경상남도 거제시 옥포2동	128.701	34.909
4831057000	경상남도 거제시 장평동	128.601	34.895
4831058000	경상남도 거제시 고현동	128.624	34.883
4831059000	경상남도 거제시 상문동	128.648	34.853
4831060000	경상남도 거제시 수양동	128.654	34.885
4833000000	경상남도 양산시	129.048	35.401
4833025000	경상남도 양산시 웅상읍	129.191	35.411
4833025100	경상남도 양산시 웅상읍덕계출장소	129.159	35.374
4833025300	경상남도 양산시 물금읍	128.996	35.312
4833029000	경상남도 양산시 웅상읍덕계출장소	129.159	35.374
4833031000	경상남도 양산시 동면	129.088	35.329
4833032000	경상남도 양산시 원동면	128.959	35.422
4833033000	경상남도 양산시 상북면	129.045	35.427
4833034000	경상남도 양산시 하북면	129.093	35.458
4833051000	경상남도 양산시 중앙동	129.075	35.344
4833051500	경상남도 양산시 양주동	129.03	35.338
4833052000	경상남도 양산시 삼성동	129.066	35.365
4833053000	경상남도 양산시 강서동	129.013	35.383
4833054000	경상남도 양산시 서창동	129.191	35.411
4833055000	경상남도 양산시 소주동	129.145	35.415
4833056000	경상남도 양산시 평산동	129.132	35.383
4833057000	경상남도 양산시 덕계동	129.171	35.371
4872000000	경상남도 의령군	128.287	35.386
4872025000	경상남도 의령군 의령읍	128.255	35.306
4872031000	경상남도 의령군 가례면	128.23	35.358
4872032000	경상남도 의령군 칠곡면	128.183	35.346
4872033000	경상남도 의령군 대의면	128.127	35.364
4872034000	경상남도 의령군 화정면	128.202	35.292
4872035000	경상남도 의령군 용덕면	128.282	35.36
4872036000	경상남도 의령군 정곡면	128.321	35.378
4872037000	경상남도 의령군 지정면	128.393	35.397
4872038000	경상남도 의령군 낙서면	128.398	35.485
4872039000	경상남도 의령군 부림면	128.34	35.467
4872040000	경상남도 의령군 봉수면	128.256	35.476
4872041000	경상남도 의령군 궁유면	128.236	35.432
4872041500	경상남도 의령군 궁류면	128.236	35.432
4872042000	경상남도 의령군 유곡면	128.313	35.423
4873000000	경상남도 함안군	128.442	35.282
4873025000	경상남도 함안군 가야읍	128.396	35.272
4873025300	경상남도 함안군 칠원읍	128.517	35.297
4873031000	경상남도 함안군 함안면	128.425	35.235
4873032000	경상남도 함안군 군북면	128.32	35.258
4873033000	경상남도 함안군 법수면	128.359	35.33
4873034000	경상남도 함안군 대산면	128.424	35.353
4873035000	경상남도 함안군 칠서면	128.484	35.352
4873036000	경상남도 함안군 칠북면	128.53	35.354
4873037000	경상남도 함안군 칠원읍	128.517	35.299
4873038000	경상남도 함안군 산인면	128.458	35.274
4873039000	경상남도 함안군 여항면	128.446	35.194
4874000000	경상남도 창녕군	128.472	35.526
4874025000	경상남도 창녕군 창녕읍	128.525	35.526
4874025300	경상남도 창녕군 남지읍	128.413	35.433
4874031000	경상남도 창녕군 고암면	128.53	35.573
4874032000	경상남도 창녕군 성산면	128.497	35.631
4874033000	경상남도 창녕군 대합면	128.456	35.596
4874034000	경상남도 창녕군 이방면	128.387	35.566
4874035000	경상남도 창녕군 유어면	128.406	35.517
4874036000	경상남도 창녕군 대지면	128.462	35.544
4874037000	경상남도 창녕군 계성면	128.506	35.471
4874038000	경상남도 창녕군 영산면	128.499	35.441
4874039000	경상남도 창녕군 장마면	128.459	35.468
4874040000	경상남도 창녕군 도천면	128.533	35.425
4874041000	경상남도 창녕군 길곡면	128.577	35.409
4874042000	경상남도 창녕군 부곡면	128.623	35.415
4882000000	경상남도 고성군	128.257	35.01
4882011000	경상남도 고성군 고성읍	128.297	34.977
4882025000	경상남도 고성군 고성읍	128.297	34.977
4882031000	경상남도 고성군 삼산면	128.284	34.936
4882032000	경상남도 고성군 하일면	128.179	34.935
4882033000	경상남도 고성군 하이면	128.143	34.94
4882034000	경상남도 고성군 상리면	128.192	35.004
4882035000	경상남도 고성군 대가면	128.284	35.027
4882036000	경상남도 고성군 영현면	128.215	35.044
4882037000	경상남도 고성군 영오면	128.22	35.104
4882038000	경상남도 고성군 개천면	128.279	35.091
4882039000	경상남도 고성군 구만면	128.335	35.093
4882040000	경상남도 고성군 회화면	128.391	35.077
4882041000	경상남도 고성군 마암면	128.346	35.043
4882042000	경상남도 고성군 동해면	128.436	35.032
4882043000	경상남도 고성군 거류면	128.377	34.984
4884000000	경상남도 남해군	127.881	34.824
4884025000	경상남도 남해군 남해읍	127.898	34.827
4884031000	경상남도 남해군 이동면	127.953	34.789
4884032000	경상남도 남해군 상주면	127.979	34.733
4884033000	경상남도 남해군 삼동면	128.025	34.788
4884034000	경상남도 남해군 미조면	128.025	34.733
4884035000	경상남도 남해군 남면	127.874	34.761
4884036000	경상남도 남해군 서면	127.841	34.838
4884037000	경상남도 남해군 고현면	127.86	34.889
4884038000	경상남도 남해군 설천면	127.916	34.913
4884039000	경상남도 남해군 창선면	128.042	34.875
4885000000	경상남도 하동군	127.786	35.135
4885025000	경상남도 하동군 하동읍	127.749	35.078
4885031000	경상남도 하동군 화개면	127.65	35.242
4885032000	경상남도 하동군 악양면	127.71	35.173
4885033000	경상남도 하동군 적량면	127.763	35.107
4885034000	경상남도 하동군 횡천면	127.817	35.121
4885035000	경상남도 하동군 고전면	127.821	35.029
4885036000	경상남도 하동군 금남면	127.861	34.978
4885037000	경상남도 하동군 진교면	127.899	35.034
4885038000	경상남도 하동군 양보면	127.841	35.07
4885039000	경상남도 하동군 북천면	127.874	35.123
4885040000	경상남도 하동군 청암면	127.768	35.193
4885041000	경상남도 하동군 옥종면	127.843	35.202
4885042000	경상남도 하동군 금성면	127.796	34.967
4886000000	경상남도 산청군	127.908	35.398
4886025000	경상남도 산청군 산청읍	127.909	35.411
4886031000	경상남도 산청군 차황면	127.942	35.473
4886032000	경상남도 산청군 오부면	127.896	35.491
4886033000	경상남도 산청군 생초면	127.85	35.516
4886034000	경상남도 산청군 금서면	127.824	35.421
4886035000	경상남도 산청군 삼장면	127.814	35.335
4886036000	경상남도 산청군 시천면	127.745	35.281
4886037000	경상남도 산청군 단성면	127.92	35.294
4886038000	경상남도 산청군 신안면	127.976	35.338
4886039000	경상남도 산청군 생비량면	128.056	35.35
4886040000	경상남도 산청군 신등면	128.006	35.411
4887000000	경상남도 함양군	127.721	35.544
4887011000	경상남도 함양군 함양읍	127.704	35.5
4887025000	경상남도 함양군 함양읍	127.704	35.5
4887031000	경상남도 함양군 마천면	127.689	35.384
4887032000	경상남도 함양군 휴천면	127.731	35.446
4887033000	경상남도 함양군 유림면	127.79	35.483
4887034000	경상남도 함양군 수동면	127.812	35.552
4887035000	경상남도 함양군 지곡면	127.755	35.579
4887036000	경상남도 함양군 안의면	127.799	35.658
4887037000	경상남도 함양군 서하면	127.72	35.635
4887038000	경상남도 함양군 서상면	127.691	35.695
4887039000	경상남도 함양군 백전면	127.621	35.559
4887040000	경상남도 함양군 병곡면	127.687	35.551
4888000000	경상남도 거창군	127.924	35.714
4888025000	경상남도 거창군 거창읍	127.908	35.692
4888031000	경상남도 거창군 주상면	127.918	35.77
4888032000	경상남도 거창군 웅양면	127.929	35.835
4888033000	경상남도 거창군 고제면	127.853	35.856
4888034000	경상남도 거창군 북상면	127.767	35.788
4888035000	경상남도 거창군 위천면	127.833	35.752
4888036000	경상남도 거창군 마리면	127.838	35.701
4888037000	경상남도 거창군 남상면	127.935	35.621
4888038000	경상남도 거창군 남하면	127.973	35.681
4888039000	경상남도 거창군 신원면	127.924	35.562
4888040000	경상남도 거창군 가조면	128.026	35.702
4888041000	경상남도 거창군 가북면	127.999	35.792
4889000000	경상남도 합천군	128.168	35.6
4889025000	경상남도 합천군 합천읍	128.127	35.607
4889031000	경상남도 합천군 봉산면	128.04	35.62
4889032000	경상남도 합천군 묘산면	128.11	35.66
4889033000	경상남도 합천군 가야면	128.1	35.761
4889034000	경상남도 합천군 야로면	128.173	35.718
4889035000	경상남도 합천군 율곡면	128.221	35.596
4889036000	경상남도 합천군 초계면	128.238	35.537
4889037000	경상남도 합천군 쌍책면	128.271	35.608
4889038000	경상남도 합천군 덕곡면	128.329	35.624
4889039000	경상남도 합천군 청덕면	128.333	35.561
4889040000	경상남도 합천군 적중면	128.284	35.543
4889041000	경상남도 합천군 대양면	128.191	35.52
4889042000	경상남도 합천군 쌍백면	128.161	35.445
4889043000	경상남도 합천군 삼가면	128.123	35.419
4889044000	경상남도 합천군 가회면	128.029	35.458
4889045000	경상남도 합천군 대병면	128.013	35.528
4889046000	경상남도 합천군 용주면	128.111	35.537
4900000000	제주도	126.559	33.379
4911000000	제주도 제주시	126.512	33.493
4911025000	제주도 제주시 한림읍	126.269	33.384
